"","Chr","Start","End","SYMBOL","Spearman.Correlation","Spearman.P.value"
"346","chr7",134671185,134671186,"AGBL3",0.204212726085096,0.0436983565140532
"347","chr1",50489658,50489659,"AGBL4",-0.344466312267271,0.000550306228708947
"348","chr2",27282095,27282096,"AGBL5",-0.243501876107162,0.0127441071456009
"349","chr2",228337622,228337623,"AGFG1",-0.256858988298291,0.0102739597942687
"350","chr7",100137263,100137264,"AGFG2",-0.214501924552719,0.0330031852700122
"351","chr7",141292664,141292665,"AGK",-0.254635459090852,0.0226435160617719
"352","chr1",100315736,100315737,"AGL",-0.22646882496077,0.0227666695010092
"353","chr1",15911591,15911592,"AGMAT",-0.257570223185696,0.0228082918379043
"354","chr7",15437041,15437042,"AGMO",-0.229545320025504,0.0295278072238061
"355","chr1",36349397,36349398,"AGO1",-0.215814876108712,0.0366993468745188
"356","chr8",141634306,141634307,"AGO2",-0.33564357771845,0.00192218250959045
"357","chr1",36273236,36273237,"AGO4",-0.441295307947447,3.72860296597835e-05
"358","chr9",139581780,139581781,"AGPAT2",0.23609681798737,0.0205688770924735
"359","chr21",45326603,45326604,"AGPAT3",0.320688389965923,0.00205882147445135
"360","chr6",161784222,161784223,"AGPAT4",-0.271407890715376,0.00966546636695561
"361","chr8",6508506,6508507,"AGPAT5",-0.213536674072361,0.0357186169996594
"362","chr2",178331162,178331163,"AGPS",-0.218111287335905,0.0300977556441699
"363","chr7",16870124,16870125,"AGR2",-0.242290263335787,0.0221579766158324
"364","chr1",968344,968345,"AGRN",-0.352036028548166,0.000887497976411148
"365","chr9",88040317,88040318,"AGTPBP1",-0.305096608253136,0.00345568156375528
"366","chr3",148445259,148445260,"AGTR1",-0.259390337850719,0.00422474934779087
"367","chr1",11803974,11803975,"AGTRAP",-0.392249197871605,4.555111966985e-05
"368","chr2",241817222,241817223,"AGXT",-0.240214208858092,0.0160709067717867
"369","chr1",247095597,247095598,"AHCTF1",0.284234709971893,0.00878518649106642
"370","chr20",32899462,32899463,"AHCY",-0.259585341739934,0.0069322131102685
"371","chr1",110527926,110527927,"AHCYL1",-0.266044395095516,0.0170660632969143
"372","chr7",128865048,128865049,"AHCYL2",-0.261619529194143,0.00730407281713923
"373","chr1",27878323,27878324,"AHDC1",-0.269486872665247,0.013752224669116
"374","chr6",135818661,135818662,"AHI1",0.208158553057051,0.0348611946568233
"375","chr11",62313993,62313994,"AHNAK",-0.267224000506504,0.00635769596184165
"376","chr14",105444458,105444459,"AHNAK2",-0.283690737869782,0.00423305622721166
"377","chr7",17409420,17409421,"AHR",-0.400261380813722,5.33038705806385e-05
"378","chr5",321181,321182,"AHRR",-0.365373127915835,0.000185568869792472
"379","chr2",61405274,61405275,"AHSA2P",-0.2000634164143,0.0298465913026224
"380","chr3",186338633,186338634,"AHSG",0.200025717089313,0.0460077385358382
"381","chr16",31540544,31540545,"AHSP",-0.322651543351617,0.000999310659169565
"382","chr12",8734807,8734808,"AICDA",-0.250429707363012,0.0160535956038154
"383","chr1",222886145,222886146,"AIDA",0.247699464998226,0.0277409553156088
"384","chr9",133988493,133988494,"AIF1L",-0.203397477296978,0.0383694744686354
"385","chrX",129299950,129299951,"AIFM1",0.41441851685347,2.21261840262228e-05
"386","chr10",71892506,71892507,"AIFM2",-0.28514787161252,0.00265262843505988
"387","chr22",21311948,21311949,"AIFM3",-0.280877063210899,0.00464496013204906
"388","chr6",143557409,143557410,"AIG1",0.352817390423134,0.000995810887419389
"389","chr7",6057419,6057420,"AIMP2",-0.268745560950567,0.00845434328732462
"390","chr11",67250345,67250346,"AIP",-0.229492244707142,0.0209678495440802
"391","chr17",6278511,6278512,"AIPL1",-0.214412478074545,0.032181624355011
"392","chr21",45699689,45699690,"AIRE",0.233630424668365,0.020597170128626
"393","chr6",160426284,160426285,"AIRN",-0.309433748210192,0.00552146384859781
"394","chr1",4771529,4771530,"AJAP1",-0.311623485516108,0.00223273512000228
"395","chr9",139739239,139739240,"AJM1",-0.380424142909811,0.000111534697767752
"396","chr14",23451366,23451367,"AJUBA",-0.330786264023732,0.000684470972195957
"397","chr9",130639893,130639894,"AK1",-0.280087753872067,0.00571168254480121
"398","chr1",33505227,33505228,"AK2",0.239319734615804,0.0293308529635514
"399","chr9",4741151,4741152,"AK3",-0.260207200256504,0.00706421283449592
"400","chr1",65616684,65616685,"AK4",0.325573600593396,0.00320948470470631
"401","chr14",96858138,96858139,"AK7",-0.219109450199456,0.0208615781779942
"402","chr9",135754117,135754118,"AK8",-0.206589007354091,0.039186877755973
"403","chr18",5196567,5196568,"AKAIN1",-0.217464082130106,0.0265880586917819
"404","chr17",55211524,55211525,"AKAP1",-0.2862503812324,0.0040743720783475
"405","chr17",19880855,19880856,"AKAP10",0.234527679795179,0.0176627362450171
"406","chr13",42846692,42846693,"AKAP11",-0.202846259479837,0.0361310328663109
"407","chr6",151562028,151562029,"AKAP12",-0.409504328604088,0.000196935449173385
"408","chr15",85874703,85874704,"AKAP13",0.263123277077875,0.00593599146912626
"409","chrX",119022076,119022077,"AKAP14",0.30224546844081,0.00678479745863089
"410","chr14",32677608,32677609,"AKAP6",0.20343935424052,0.0480007113847752
"411","chr6",131456817,131456818,"AKAP7",-0.244538380827189,0.0119346644953692
"412","chr19",15490375,15490376,"AKAP8",-0.202190585483225,0.0405431039323552
"413","chr19",15529844,15529845,"AKAP8L",0.251515034134589,0.00272090361527775
"414","chr7",91606592,91606593,"AKAP9",0.314268941901594,0.00507699347956351
"415","chr11",8932962,8932963,"AKIP1",0.213182558546203,0.0297945778888653
"416","chr1",39456823,39456824,"AKIRIN1",0.24191833795221,0.0147971469039583
"417","chr6",88413083,88413084,"AKIRIN2",0.253103207797522,0.0049114020991343
"418","chr9",117134294,117134295,"AKNA",0.241649281627257,0.0109811737732973
"419","chr7",134143701,134143702,"AKR1B1",-0.263117933473819,0.00548306483641069
"420","chr7",134233823,134233824,"AKR1B15",-0.290923935008134,0.00540571265609753
"421","chr10",5062701,5062702,"AKR1C2",-0.201346897442634,0.0394331311067254
"422","chr10",5152424,5152425,"AKR1C3",-0.232731519723449,0.0310535970466172
"423","chr10",4908918,4908919,"AKR1C6P",-0.242219381012306,0.0283450604699088
"424","chr1",19638208,19638209,"AKR7A2",-0.216861718774071,0.0319631513425678
"425","chr1",113392406,113392407,"AKR7A2P1",-0.361034246705227,0.000179270656892294
"426","chr1",19615480,19615481,"AKR7A3",-0.301132210183445,0.00510213112695339
"427","chr14",105236416,105236417,"AKT1",-0.298241236034784,0.00350458152356648
"428","chr19",40742136,40742137,"AKT2",-0.324538610613671,0.00169805021588087
"429","chr1",244013190,244013191,"AKT3",-0.274483045420038,0.00651310259890206
"430","chr16",53536873,53536874,"AKTIP",-0.315687395941018,0.00243811680609855
"431","chr3",52231725,52231726,"ALAS1",-0.263415106212873,0.00542844597431084
"432","chr3",105072530,105072531,"ALCAM",-0.280283668065367,0.0102747443199375
"433","chr10",97416132,97416133,"ALDH18A1",-0.244219479966919,0.0116389646113498
"434","chr15",58357230,58357231,"ALDH1A2",-0.378012625028941,0.000220558038375554
"435","chr15",101420064,101420065,"ALDH1A3",-0.409703565425722,1.29365272146604e-05
"436","chr9",38391672,38391673,"ALDH1B1",-0.301374809065074,0.00389477764127984
"437","chr3",125899754,125899755,"ALDH1L1",-0.428900968646775,2.94001001329316e-06
"438","chr3",125824018,125824019,"ALDH1L1-AS1",-0.293308386811979,0.00477778558387415
"439","chr3",125899029,125899030,"ALDH1L1-AS2",-0.435129191472844,1.05002793926409e-05
"440","chr12",105478461,105478462,"ALDH1L2",-0.25651103825919,0.0216319706497417
"441","chr12",112194357,112194358,"ALDH2",0.201132859590679,0.0269559904387658
"442","chr17",19651611,19651612,"ALDH3A1",-0.256772710733727,0.0140126748396141
"443","chr17",19551840,19551841,"ALDH3A2",-0.23518693259401,0.0147472833199055
"444","chr11",67777906,67777907,"ALDH3B1",-0.260441210800001,0.00788512742371782
"445","chr11",67431588,67431589,"ALDH3B2",-0.323479375975829,0.00130528151283851
"446","chr1",19225268,19225269,"ALDH4A1",-0.388934736205018,3.78391275513766e-05
"447","chr6",24495737,24495738,"ALDH5A1",0.299234577282466,0.00149505170208732
"448","chr5",125930906,125930907,"ALDH7A1",-0.243964005770091,0.0166045108727239
"449","chr6",135263215,135263216,"ALDH8A1",0.240367469491937,0.026700974194262
"450","chr16",30078162,30078163,"ALDOA",-0.273265370182991,0.00108794328164558
"451","chr9",104211524,104211525,"ALDOB",-0.304436238601248,0.00300783831715634
"452","chr17",26903949,26903950,"ALDOC",-0.27778179804521,0.00561698188153492
"453","chr16",5125625,5125626,"ALG1",-0.204742494378161,0.0370804971116288
"454","chr12",34358402,34358403,"ALG10",-0.294710115021692,0.00306492728758275
"455","chr12",38548477,38548478,"ALG10B",-0.319421396091212,0.000752703421201027
"456","chr13",52586222,52586223,"ALG11",-0.217728536145578,0.0295485931349221
"457","chr22",50305652,50305653,"ALG12",-0.290515761741223,0.00633925665678802
"458","chrX",110925155,110925156,"ALG13",0.33634154768542,0.000664584476727033
"459","chr9",101984144,101984145,"ALG2",0.205245509725955,0.0233368980328696
"460","chr3",183967138,183967139,"ALG3",-0.211462905098276,0.037594901583335
"461","chr13",37552909,37552910,"ALG5",-0.290957893716021,0.00840889645971099
"462","chr1",63833110,63833111,"ALG6",-0.234595058207492,0.0269074462763042
"463","chr11",77850727,77850728,"ALG8",-0.216669601803524,0.0229918671629508
"464","chr11",111742105,111742106,"ALG9",-0.288909281540789,0.00430660957024043
"465","chr2",30144325,30144326,"ALK",-0.326658076228262,0.00227916947995487
"466","chr8",53486480,53486481,"ALKAL1",-0.320761619359061,0.00330246901827225
"467","chr2",468315,468316,"ALKAL2",-0.307133765936537,0.00109964395392895
"468","chr11",43949980,43949981,"ALKBH3-AS1",-0.202779448643821,0.0749887025455761
"469","chr7",102091520,102091521,"ALKBH4",-0.237284720047417,0.0243299602614348
"470","chr17",18088194,18088195,"ALKBH5",-0.27700071815449,0.00310952972807379
"471","chr19",6372485,6372486,"ALKBH7",0.212712323397451,0.0143362486853148
"472","chr2",3751300,3751301,"ALLC",-0.335752678833808,0.00138394650197162
"473","chr2",73897578,73897579,"ALMS1P1",-0.287457471573693,0.00573024508765585
"474","chr17",6900092,6900093,"ALOX12",-0.252174812082452,0.0127080263639075
"475","chr17",7983203,7983204,"ALOX12B",-0.29669029001086,0.00128320798922648
"476","chr17",6796953,6796954,"ALOX12P2",-0.279294028235831,0.00559830038388316
"477","chr17",7927652,7927653,"ALOX15B",-0.227094667341234,0.0277254561887592
"478","chr17",6560216,6560217,"ALOX15P1",-0.255757330937605,0.00947312944280311
"479","chr10",45869625,45869626,"ALOX5",-0.321367565862813,0.00111330700584276
"480","chr13",31272814,31272815,"ALOX5AP",0.283792581658675,0.00531994126168856
"481","chr17",8024228,8024229,"ALOXE3",-0.26602497085663,0.00634281846424178
"482","chr2",233284219,233284220,"ALPG",-0.362199756851611,0.000360227719740024
"483","chr2",233321921,233321922,"ALPI",-0.260318264859232,0.0205047695327091
"484","chr18",56260225,56260226,"ALPK2",-0.282137846524449,0.0117645723168736
"485","chr15",85398324,85398325,"ALPK3",-0.208881015397143,0.0422108428004903
"486","chr1",21836480,21836481,"ALPL",-0.298347426758534,0.00270473082376595
"487","chr2",233246086,233246087,"ALPP",-0.400731170079768,5.71841260052481e-05
"488","chr3",46734768,46734769,"ALS2CL",-0.267209950304701,0.0084920003364331
"489","chr12",85674327,85674328,"ALX1",-0.346109669506901,0.00017331771631656
"490","chr1",110612137,110612138,"ALX3",-0.315801361138483,0.00257236078691773
"491","chr11",44331582,44331583,"ALX4",-0.376009491436367,5.16208265582044e-05
"492","chr17",79849327,79849328,"ALYREF",-0.236065230441626,0.018655791272241
"493","chr5",34008077,34008078,"AMACR",-0.309622125933906,0.00214250490188781
"494","chr9",116847873,116847874,"AMBP",-0.220202514057166,0.0285156067445636
"495","chr11",46615739,46615740,"AMBRA1",0.242590033486473,0.0110346195062751
"496","chr6",111197205,111197206,"AMD1",0.253712704611583,0.00868408471791985
"497","chrX",63424784,63424785,"AMER1",0.39968726490324,3.15841256618116e-05
"498","chr13",25745709,25745710,"AMER2",-0.407531631759299,2.83113182279163e-05
"499","chr2",131513544,131513545,"AMER3",-0.385671224484468,0.000159773594579868
"500","chr16",56363991,56363992,"AMFR",-0.295373218130175,0.00348206944724192
"501","chr19",2246164,2246165,"AMH",0.209604242376133,0.0655038009293363
"502","chr12",53819644,53819645,"AMHR2",-0.318482287648718,0.00315220458846813
"503","chr1",110052246,110052247,"AMIGO1",-0.240677485560262,0.0133925183234251
"504","chr12",47501116,47501117,"AMIGO2",-0.284003525074535,0.00553650287231616
"505","chr3",49755989,49755990,"AMIGO3",0.218117326626752,0.0268731729590914
"506","chrX",109561584,109561585,"AMMECR1",0.38589953662814,0.000112365153672302
"507","chr2",128631554,128631555,"AMMECR1L",-0.220576427902588,0.0282402814248707
"508","chr14",103400905,103400906,"AMN",0.323377142459067,0.0012340954576838
"509","chrX",112084117,112084118,"AMOT",0.374279160692749,0.000452645119453224
"510","chr11",94473753,94473754,"AMOTL1",-0.259205781857265,0.00819578978368913
"511","chr3",134125169,134125170,"AMOTL2",-0.340430289458368,0.000256299463361898
"512","chr1",110179405,110179406,"AMPD2",-0.253339919653905,0.00703599251429895
"513","chr11",10472610,10472611,"AMPD3",-0.20716774603142,0.0209622303801971
"514","chr7",38670790,38670791,"AMPH",-0.384566040241741,0.000235436844133693
"515","chr7",2728069,2728070,"AMZ1",-0.378473747546371,0.00011216055206737
"516","chr17",66243750,66243751,"AMZ2",-0.208974911969849,0.0315699501510631
"517","chr17",63010545,63010546,"AMZ2P1",-0.247050690078224,0.0132126572020331
"518","chr2",112641373,112641374,"ANAPC1",-0.230936404411287,0.0304066156566168
"519","chr4",146019779,146019780,"ANAPC10",-0.200381818898198,0.0478902537044516
"520","chr17",79850077,79850078,"ANAPC11",-0.278494190692058,0.00502135057209519
"521","chr10",73648629,73648630,"ANAPC16",0.254020993826033,0.00441524686736488
"522","chr2",87080324,87080325,"ANAPC1P1",-0.220234401344854,0.0284920386254414
"523","chr9",140075527,140075528,"ANAPC2",0.28802526914118,0.00957579593672407
"524","chr4",25429904,25429905,"ANAPC4",0.255602591303213,0.0150364553541806
"525","chr12",121790433,121790434,"ANAPC5",0.250109090455127,0.0161941456972516
"526","chr14",21150196,21150197,"ANG",-0.240480102021171,0.0209401013205456
"527","chr14",77263942,77263943,"ANGEL1",0.273138965488096,0.0096029985561989
"528","chr1",213188705,213188706,"ANGEL2",-0.210448142353261,0.0311750155393572
"529","chr8",108509636,108509637,"ANGPT1",-0.226570901965057,0.0419539221881556
"530","chr8",6467168,6467169,"ANGPT2",0.305158933035674,0.00476390250594146
"531","chr1",178912186,178912187,"ANGPTL1",0.231723864246855,0.0203530672067586
"532","chr19",8429222,8429223,"ANGPTL4",-0.281639883705623,0.00329463599466447
"533","chr1",11263100,11263101,"ANGPTL7",-0.212819176316333,0.0534013030332485
"534","chr19",11347454,11347455,"ANGPTL8",-0.36073345925813,0.000244478102768683
"535","chr12",133840826,133840827,"ANHX",-0.290607664350475,0.00663968326243943
"536","chr8",41754439,41754440,"ANK1",-0.273121543718263,0.00880847975072692
"537","chr4",114416004,114416005,"ANK2",-0.341155921386226,0.00195595573775881
"538","chr10",62492895,62492896,"ANK3",-0.43221204764415,1.8843666765953e-05
"539","chr2",190539421,190539422,"ANKAR",-0.224653191660151,0.0148869474266511
"540","chr15",65203894,65203895,"ANKDD1A",-0.285601252507377,0.00457256845054438
"541","chr5",74907447,74907448,"ANKDD1B",-0.280519326710098,0.00617085121173598
"542","chr20",10015881,10015882,"ANKEF1",-0.342051242998017,0.000433611610338353
"543","chr17",4165342,4165343,"ANKFY1",-0.29462686210521,0.00721138056658484
"544","chr5",15096114,15096115,"ANKH",-0.271080081697076,0.0075522987675223
"545","chr5",139780479,139780480,"ANKHD1-EIF4EBP3",-0.211849391991929,0.035286053491869
"546","chr19",17392920,17392921,"ANKLE1",-0.264082482655616,0.0118996744058302
"547","chr12",133316681,133316682,"ANKLE2",0.284241972836913,0.00378803582551883
"548","chr2",241499993,241499994,"ANKMY1",-0.332751887133127,0.000717986730623068
"549","chr7",16684240,16684241,"ANKMY2",-0.245559664839156,0.00423840142702626
"550","chr5",72861374,72861375,"ANKRA2",0.235285021852614,0.00750701359667441
"551","chr13",111589969,111589970,"ANKRD10",-0.3109015244033,0.00193830979883023
"552","chr16",89341299,89341300,"ANKRD11",-0.29417492427787,0.00420749084134414
"553","chr18",9137036,9137037,"ANKRD12",-0.219879399801646,0.0419307202394241
"554","chr12",110436529,110436530,"ANKRD13A",-0.24415103188573,0.0116631245048252
"555","chr17",27920806,27920807,"ANKRD13B",0.262020881479835,0.0167162853652439
"556","chr11",67056552,67056553,"ANKRD13D",0.238500842919313,0.0213215469620914
"557","chr4",74125075,74125076,"ANKRD17",0.233471202639363,0.0325679390869588
"558","chr9",38620092,38620093,"ANKRD18A",-0.328318621671189,0.000555446129466797
"559","chr9",33523819,33523820,"ANKRD18B",-0.372537942549724,1.4885925878588e-05
"560","chr3",197807491,197807492,"ANKRD18DP",-0.362783341946148,0.000165844586914758
"561","chr9",95571553,95571554,"ANKRD19P",-0.38287895245461,3.02908886457362e-06
"562","chr21",15452827,15452828,"ANKRD20A11P",-0.312004673392964,0.00512298859720949
"563","chr1",142618761,142618762,"ANKRD20A12P",0.375822879137982,1.44327095442028e-06
"564","chr13",24520064,24520065,"ANKRD20A19P",-0.239939385782686,0.0198426710956251
"565","chr9",43133249,43133250,"ANKRD20A3P",-0.253350959104028,0.00981942480384099
"566","chr9",69512190,69512191,"ANKRD20A4P",-0.29085166197727,0.0038502109786239
"567","chr13",19449151,19449152,"ANKRD20A9P",-0.36775212081529,0.000154741187117542
"568","chr2",97504781,97504782,"ANKRD23",0.238802989113096,0.0141546061175311
"569","chr19",4198566,4198567,"ANKRD24",-0.351784054577632,0.000507305117063186
"570","chr16",46417066,46417067,"ANKRD26P1",-0.289202764028278,0.00351945488360732
"571","chr13",19918951,19918952,"ANKRD26P3",-0.305640985758169,0.00615938329863258
