"","Chr","Start","End","SYMBOL","Spearman.Correlation","Spearman.P.value"
"1420","chr10",79789146,79789147,"POLR3A",0.423020811818694,0.0443091078533437
"1421","chr7",72350550,72350551,"POM121",-0.258997033504813,0.270184016961034
"1422","chr22",25056178,25056179,"POM121L10P",-0.256527335250459,0.249157459915158
"1423","chr22",21635774,21635775,"POM121L8P",-0.469659336056707,0.0178472617195579
"1424","chr7",76247562,76247563,"POMZP3",-0.427652688398293,0.059986967593569
"1425","chr8",99182357,99182358,"POP1",0.606353927261748,0.00168397165364462
"1426","chr15",22095084,22095085,"POTEB",-0.470239579666241,0.0100486070050142
"1427","chr14",19502042,19502043,"POTEG",-0.44499566260634,0.0155690749940229
"1428","chr22",16288802,16288803,"POTEH",-0.237473998444118,0.145478174429194
"1429","chr2",131368181,131368182,"POTEJ",-0.323429702797315,0.0709675309766124
"1430","chr14",20092097,20092098,"POTEM",-0.333445096198392,0.057918742690099
"1431","chr1",167189684,167189685,"POU2F1",0.315170566037062,0.109310814513303
"1432","chr1",38513135,38513136,"POU3F1",0.319126787269863,0.170231190574165
"1433","chr6",99290815,99290816,"POU3F2",0.250991361296391,0.299976821436986
"1434","chr2",105484185,105484186,"POU3F3",-0.207595529668155,0.379813128986837
"1435","chr13",79183541,79183542,"POU4F1",-0.52821056941268,0.0200851460362092
"1436","chr1",148854106,148854107,"PPIAL4F",-0.382022719758748,0.0104980809428749
"1437","chr3",160473526,160473527,"PPM1L",0.378248977733749,0.100089165478829
"1438","chr19",55627741,55627742,"PPP1R12C",0.297182357102617,0.216608479570724
"1439","chr1",204380314,204380315,"PPP1R15B",0.285558642064507,0.166448135922047
"1440","chr20",37434568,37434569,"PPP1R16B",-0.540947253086925,0.0137822838695124
"1441","chr17",48229185,48229186,"PPP1R9B",0.375856361014718,0.0584514589496906
"1442","chr3",135684716,135684717,"PPP2R3A",0.475003236091125,0.034306921555365
"1443","chr1",212458232,212458233,"PPP2R5A",0.400186687541908,0.0895551773825736
"1444","chr14",102228695,102228696,"PPP2R5C",-0.341834316459352,0.0750067162920723
"1445","chr2",68479494,68479495,"PPP3R1",0.38458553978922,0.0699906732540096
"1446","chr17",46797698,46797699,"PRAC1",-0.363116759938878,0.12650151601622
"1447","chr6",100055865,100055866,"PRDM13",-0.33542659384086,0.0871901803641893
"1448","chr5",122426035,122426036,"PRDM6",0.492573328104046,0.0198610670950365
"1449","chr4",81105184,81105185,"PRDM8",0.345233865343198,0.125335450479666
"1450","chr5",23867905,23867906,"PRDM9",-0.427235800102293,0.0473462787170876
"1451","chr11",64086020,64086021,"PRDX5",0.382857420667617,0.0867095879685921
"1452","chr20",47214616,47214617,"PREX1",-0.318347303307734,0.0809192056879985
"1453","chr6",57268215,57268216,"PRIM2",-0.210785981226337,0.322821164752031
"1454","chr7",151573696,151573697,"PRKAG2-AS1",-0.407941380583321,0.0829516660334604
"1455","chr7",610439,610440,"PRKAR1B",0.262023742637712,0.238803505476034
"1456","chr19",54382863,54382864,"PRKCG",0.412554700249532,0.0791972437982225
"1457","chr1",1976547,1976548,"PRKCZ",0.484648070240677,0.00493780765412579
"1458","chr19",47220183,47220184,"PRKD2",0.388321581673812,0.100390930869862
"1459","chr10",120355444,120355445,"PRLHR",-0.421686769344274,0.0569130140676741
"1460","chr5",35229685,35229686,"PRLR",0.201674293181997,0.276613554181679
"1461","chr21",48118756,48118757,"PRMT2",-0.232434843727561,0.338274275509037
"1462","chr12",3600641,3600642,"PRMT8",0.266025125575682,0.188989866678278
"1463","chr1",214162545,214162546,"PROX1",0.405889774933695,0.0490738912710916
"1464","chr2",153573824,153573825,"PRPF40A",0.388150477201229,0.100553821812827
"1465","chr7",29603960,29603961,"PRR15",0.474083540900299,0.0403019317245783
"1466","chr19",42799513,42799514,"PRR19",-0.251419224846692,0.284944348163393
"1467","chr13",57722433,57722434,"PRR20D",-0.208662399970113,0.190453653068033
"1468","chr3",138724462,138724463,"PRR23A",-0.445928940645964,0.0375163914759607
"1469","chr19",7934059,7934060,"PRR36",0.350591498014669,0.141120996394665
"1470","chr22",45061143,45061144,"PRR5",-0.460612076783101,0.0356124063090222
"1471","chr16",29823278,29823279,"PRRT2",-0.290735767620505,0.213658554052278
"1472","chr4",119274200,119274201,"PRSS12",0.266665734324956,0.269769903079008
"1473","chr16",2765387,2765388,"PRSS27",0.542225083613222,0.0111065844483372
"1474","chr2",131341326,131341327,"PRSS40A",-0.296627568003315,0.169314125777892
"1475","chr8",10281930,10281931,"PRSS55",0.450494923806568,0.0529154220094094
"1476","chr14",73603660,73603661,"PSEN1",0.388321581673812,0.100390930869862
"1477","chr6",170759121,170759122,"PSMB1",-0.245779697800235,0.154683148005777
"1478","chr14",90665935,90665936,"PSMC1",0.275220496017796,0.240225199493084
"1479","chr17",61904826,61904827,"PSMC5",0.378534125891649,0.0998126405863751
"1480","chr1",151227558,151227559,"PSMD4",0.378963059882963,0.0993977268376615
"1481","chr17",40985832,40985833,"PSME3",0.5095324206282,0.0183040746703085
"1482","chr7",1630434,1630435,"PSMG3-AS1",-0.292444753306655,0.147125717577227
"1483","chr9",98271402,98271403,"PTCH1",-0.501106773885697,0.0175156513434093
"1484","chr6",47950373,47950374,"PTCHD4",0.600861335358101,0.00117041945312124
"1485","chr5",40679955,40679956,"PTGER4",-0.344719062843494,0.148365821141601
"1486","chr9",66457668,66457669,"PTGER4P2-CDK2AP2P2",-0.395424303207067,0.0250879620860911
"1487","chr12",57081473,57081474,"PTGES3",0.509034587172129,0.0184372127267185
"1488","chr3",46923465,46923466,"PTH1R",0.511642564594825,0.0149340490772763
"1489","chr8",142010580,142010581,"PTK2",-0.361482796031529,0.049676654929866
"1490","chr9",99673947,99673948,"PTMAP11",-0.439134235540783,0.0151902941043882
"1491","chr8",142427815,142427816,"PTP4A3",0.260225112824357,0.164890324034503
"1492","chr9",131873800,131873801,"PTPA",0.299728300957314,0.212508814044061
"1493","chr7",77167188,77167189,"PTPN12",0.291526996923039,0.17711819809375
"1494","chr1",214725302,214725303,"PTPN14",0.231733064515719,0.244805473185099
"1495","chr12",7060647,7060648,"PTPN6",-0.255463523930709,0.277005926664205
"1496","chr1",202132358,202132359,"PTPN7",-0.294632177564508,0.14398517629505
"1497","chr15",75871323,75871324,"PTPN9",0.520131838022553,0.0187283880013292
"1498","chr3",61547485,61547486,"PTPRG",0.64884383988203,0.00265160173556621
"1499","chr7",157951508,157951509,"PTPRN2-AS1",-0.321895371092138,0.0199594744336237
"1500","chr2",20549974,20549975,"PUM2",-0.38763851767677,0.101042347916395
"1501","chr7",105154201,105154202,"PUS7",0.316047033973409,0.162803474517078
"1502","chr22",37219590,37219591,"PVALB",-0.236314159875368,0.277660553028642
"1503","chr6",3750750,3750751,"PXDC1",0.465352253462117,0.0252447527216487
"1504","chr2",1747082,1747083,"PXDN",0.433372475519535,0.0304541117303042
"1505","chr17",79895733,79895734,"PYCR1",0.503010571652725,0.00881256870823605
"1506","chr10",99894540,99894541,"R3HCC1L",0.366909973034597,0.122293722667102
"1507","chr16",544794,544795,"RAB11FIP3",-0.406917305663886,0.00204871634851354
"1508","chr17",29718158,29718159,"RAB11FIP4",0.379666873118032,0.108872118636501
"1509","chr10",27793489,27793490,"RAB18",-0.370199895214321,0.118725481125598
"1510","chr11",66036526,66036527,"RAB1B",0.361566108663113,0.0982518174738111
"1511","chr12",70133207,70133208,"RAB3IP",0.500142106013954,0.0177689902544269
"1512","chr19",42432423,42432424,"RABAC1",-0.534051746187234,0.0185082135141769
"1513","chr7",66206054,66206055,"RABGEF1",-0.466849780923926,0.0379697701956272
"1514","chr14",24740437,24740438,"RABGGTA",0.359017635678596,0.120053559972461
"1515","chr22",37630685,37630686,"RAC2",0.361970884695536,0.0896489609486577
"1516","chr2",17699649,17699650,"RAD51AP2",-0.356807425059709,0.122517957917277
"1517","chr1",46707594,46707595,"RAD54L",-0.389987163252505,0.098815267513454
"1518","chr7",4841853,4841854,"RADIL",-0.22497555809482,0.326847156141318
"1519","chr6",150359383,150359384,"RAET1L",-0.219973937201742,0.337998481456219
"1520","chr17",17685206,17685207,"RAI1",0.28091355491877,0.217386811086311
"1521","chr9",136006493,136006494,"RALGDS",-0.259693835380528,0.255607144298569
"1522","chr1",21934589,21934590,"RAP1GAP",0.331398933485406,0.142236842314368
"1523","chr13",114849719,114849720,"RASA3",-0.536512753799271,0.0178740001907113
"1524","chr7",102257137,102257138,"RASA4",0.244671294438214,0.109448129160476
"1525","chr7",102133402,102133403,"RASA4B",0.358782134450869,0.13143402296173
"1526","chr7",44080386,44080387,"RASA4CP",-0.292411025475325,0.22443001707362
"1527","chr1",178063012,178063013,"RASAL2-AS1",0.471928400768353,0.0413474653303409
"1528","chr10",43759987,43759988,"RASGEF1A",0.375955053414355,0.0702091247835708
"1529","chr22",29711381,29711382,"RASL10A",0.537868542454426,0.00811531322219292
"1530","chr1",206687071,206687072,"RASSF5",0.379340989162699,0.109201204594483
"1531","chr11",561516,561517,"RASSF7",0.492565225454191,0.0321495032952456
"1532","chr20",389207,389208,"RBCK1",0.369875408197918,0.0988763912990093
"1533","chr18",77831423,77831424,"RBFADN",-0.42946667036185,0.0159057086882396
"1534","chr16",5648935,5648936,"RBFOX1",-0.312570803698712,0.179673053290194
"1535","chr12",114265409,114265410,"RBM19",0.341109287091689,0.152945049895314
"1536","chr11",32132030,32132031,"RCN1",-0.434361402069315,0.0631286583104821
"1537","chr1",211432959,211432960,"RCOR3",0.35149615030134,0.118178079409964
"1538","chr19",1496580,1496581,"REEP6",0.382218429898812,0.0652968220815609
"1539","chr7",103629277,103629278,"RELN",0.422652381555893,0.0562881308959571
"1540","chr11",73088071,73088072,"RELT",0.505641397029869,0.0229400186185759
"1541","chr1",8763294,8763295,"RERE",0.35861127716051,0.120503969957538
"1542","chr15",22542498,22542499,"REREP3",-0.218340694624716,0.305373132748065
"1543","chr8",86786346,86786347,"REXO1L1P",-0.310400360018503,0.0198979828247673
"1544","chr8",86565929,86565930,"REXO1L2P",-0.62025410994432,0.00122350269529499
"1545","chr9",136282890,136282891,"REXO4",-0.340601351645086,0.0957010359109975
"1546","chr12",124675088,124675089,"RFLNA",-0.204225431239411,0.401662557210135
"1547","chr17",80009052,80009053,"RFNG",0.504881272224925,0.0274729444482512
"1548","chr6",112661566,112661567,"RFPL4B",-0.432098765432099,0.0646714952974029
"1549","chr9",3181329,3181330,"RFX3",0.340374750944189,0.153888674856641
"1550","chr12",106977570,106977571,"RFX4",0.535504160471562,0.0149600218218158
"1551","chr2",107084175,107084176,"RGPD3",-0.407776981790523,0.034740657750172
"1552","chr2",113192839,113192840,"RGPD8",0.314717070763152,0.176543738882841
"1553","chr1",241520417,241520418,"RGS7",0.443188735051403,0.0441993641626907
"1554","chr17",63221255,63221256,"RGS9",0.312035287042031,0.180459683228019
"1555","chr7",75508483,75508484,"RHBDD2",0.498583649428804,0.0181845142624007
"1556","chr17",30593691,30593692,"RHBDL3",0.484007032217064,0.03574779111768
"1557","chr1",156339196,156339197,"RHBG",-0.665664989911568,0.00135751109248851
"1558","chr12",8850679,8850680,"RIMKLB",0.322529576792462,0.133359513145419
"1559","chr6",72892193,72892194,"RIMS1",0.363602110022607,0.115055259339254
"1560","chr8",104512393,104512394,"RIMS2",0.303668326081309,0.10927715286928
"1561","chr20",19738594,19738595,"RIN2",0.430208654501937,0.0659818239125528
"1562","chr3",97691862,97691863,"RIOX2",0.202730067327791,0.39132802769733
"1563","chr1",155856084,155856085,"RIT1",0.24625588892636,0.309489701246561
"1564","chr16",11494139,11494140,"RMI2",-0.347974667297947,0.144318217264988
"1565","chr17",6916200,6916201,"RNASEK-C17orf49",0.411615974961339,0.0713597973460323
"1566","chr17",74118328,74118329,"RNF157-AS1",-0.309828148203687,0.19674878839426
"1567","chr3",196229102,196229103,"RNF168",0.393121126573959,0.0384971574980426
"1568","chr1",994856,994857,"RNF223",-0.387979598708598,0.100716688416483
"1569","chr6",89657707,89657708,"RNGTT",-0.608355091383812,0.00343166998552902
"1570","chr6",80487719,80487720,"RNY4",0.258009987618229,0.272078946762525
"1571","chr3",75955945,75955946,"ROBO2",0.29730507345502,0.203018652411533
"1572","chr18",11989,11990,"ROCK1P1",-0.502641624060847,0.0282810877965868
"1573","chr12",13016829,13016830,"RPL13AP20",-0.250429920154321,0.0705094359037292
"1574","chr3",170587728,170587729,"RPL22L1",0.26917474203006,0.193210164112365
"1575","chr19",5696686,5696687,"RPL36",0.410706363313348,0.0806860846521153
"1576","chr3",186855229,186855230,"RPL39L",-0.220762293398302,0.336226083229752
"1577","chr8",146016704,146016705,"RPL8",-0.250660792951542,0.300635069527307
"1578","chr1",201508710,201508711,"RPS10P7",-0.266446402564425,0.243008274849478
"1579","chr19",39926426,39926427,"RPS16",-0.378819919911895,0.0995360481307768
"1580","chr22",39928522,39928523,"RPS19BP1",0.532637925650429,0.0188805608800585
"1581","chr17",57970586,57970587,"RPS6KB1",0.387979598708598,0.100716688416483
"1582","chr17",78806906,78806907,"RPTOR",0.645542088965254,0.00211141968213111
"1583","chr9",19045180,19045181,"RRAGA",-0.212553263163934,0.213281777389853
"1584","chr1",39044227,39044228,"RRAGC",-0.532157089847942,0.0190085404284473
"1585","chr20",17597830,17597831,"RRBP1",-0.520184947761967,0.0130756527095529
"1586","chr2",10263324,10263325,"RRM2",0.456319384642016,0.0375952787848996
"1587","chr8",103251664,103251665,"RRM2B",-0.221925244918751,0.333621561898774
"1588","chr22",42977734,42977735,"RRP7BP",0.550235116793668,0.00652099638135338
"1589","chr8",109095026,109095027,"RSPO2",-0.287607030492084,0.232488015863717
"1590","chr22",32807879,32807880,"RTCB",0.353990902690615,0.0974853564829464
"1591","chr20",62289216,62289217,"RTEL1",-0.339788864044883,0.154644212245855
"1592","chr22",20226986,20226987,"RTN4R",0.251888289368572,0.284016505283426
"1593","chr3",186892395,186892396,"RTP1",-0.392588786483987,0.0868617725447526
"1594","chr3",197464124,197464125,"RUBCN",0.387468314148179,0.101205140469907
"1595","chr1",25242689,25242690,"RUNX3",-0.351517851880621,0.140001129541639
"1596","chr1",155294213,155294214,"RUSC1",0.520652502487554,0.018589443604102
"1597","chr9",137313897,137313898,"RXRA",0.318595578673602,0.159254381291306
"1598","chr1",152009629,152009630,"S100A11",0.286601380915204,0.17453129880623
"1599","chr1",153600016,153600017,"S100A13",0.369947418754687,0.118996659510139
"1600","chr19",5622249,5622250,"SAFB2",-0.378534125891649,0.0998126405863751
"1601","chr18",76413306,76413307,"SALL3",-0.421207200232441,0.0572253227252599
"1602","chr20",62611263,62611264,"SAMD10",-0.594410293494373,0.00727542936682081
"1603","chr17",48190330,48190331,"SAMD14",0.328117602333474,0.126383330698449
"1604","chr14",55034446,55034447,"SAMD4A",0.483199202029994,0.0361029006987158
"1605","chr6",147828192,147828193,"SAMD5",0.319642560979918,0.137069899308323
"1606","chr20",35579608,35579609,"SAMHD1",0.366748160469711,0.122471165136713
"1607","chr17",26698972,26698973,"SARM1",-0.250055129617659,0.167497330229901
"1608","chr1",109756601,109756602,"SARS1",0.470495359780985,0.0176173251731079
"1609","chr12",108954690,108954691,"SART3",0.453404925502741,0.0175376251764886
"1610","chr6",148391314,148391315,"SASH1",-0.24850542732112,0.211339754423768
"1611","chr3",18485689,18485690,"SATB1",0.702286529649852,0.000801185508934875
"1612","chr2",200323267,200323268,"SATB2",0.606114522564889,0.00594424522313958
"1613","chr12",123849201,123849202,"SBNO1",0.375940277069753,0.112678042414338
"1614","chr19",1173850,1173851,"SBNO2",0.499858982717254,0.0178439025187688
"1615","chr5",77806114,77806115,"SCAMP1",0.324593673916817,0.175140294218555
"1616","chr12",125242474,125242475,"SCARB1",-0.250212294200606,0.26140557172708
"1617","chr22",20791553,20791554,"SCARF2",0.435110971480463,0.0551914022330259
"1618","chr11",189633,189634,"SCGB1C1",-0.327978654461373,0.0768281984864239
"1619","chr19",35522167,35522168,"SCN1B",0.316902897645195,0.0939352460662925
"1620","chr7",30029121,30029122,"SCRN1",0.344877445145829,0.148167106652631
"1621","chr8",145562344,145562345,"SCRT1",0.29393999556978,0.0818466463465353
"1622","chr22",43738445,43738446,"SCUBE1",0.249828730582831,0.302295789862242
"1623","chr1",226186910,226186911,"SDE2",0.378819919911895,0.0995360481307768
"1624","chr3",195667827,195667828,"SDHAP1",-0.615919120321345,0.000135777074268752
"1625","chr3",195359092,195359093,"SDHAP2",-0.6418102401447,0.0022839327224869
"1626","chr3",197365373,197365374,"SDHAP4",-0.60456965345184,0.00610758535652985
"1627","chr7",4132220,4132221,"SDK1",-0.354370174293446,0.136591989018154
"1628","chr17",71597015,71597016,"SDK2",-0.222885299568993,0.318756444066204
"1629","chr8",57232301,57232302,"SDR16C5",0.317792270988156,0.113635128502049
"1630","chr1",145092330,145092331,"SEC22B",0.236086628787274,0.0826924998585918
"1631","chr14",39572614,39572615,"SEC23A",0.280672500539789,0.164871562671562
"1632","chr20",18488214,18488215,"SEC23B",0.488724227679945,0.017962998342452
"1633","chr14",83558737,83558738,"SEL1L",0.512356775027625,0.0249056323704762
"1634","chr4",25864041,25864042,"SEL1L3",0.510532485222619,0.0180389558913375
"1635","chr3",150321667,150321668,"SELENOT",0.303831349720692,0.192803466026964
"1636","chr19",40006080,40006081,"SELENOV",0.333996691610668,0.138947062664625
"1637","chr7",80548249,80548250,"SEMA3C",0.562239493916346,0.00987087145169938
"1638","chr7",84815893,84815894,"SEMA3D",-0.348239992462721,0.0812641880491938
"1639","chr5",9545504,9545505,"SEMA5A",0.290689760788718,0.17842251689951
"1640","chr15",47476464,47476465,"SEMA6D",0.441706865035712,0.0511985974374066
"1641","chr3",185303898,185303899,"SENP2",0.532992415225371,0.0187866482319688
"1642","chr7",35841244,35841245,"SEPTIN7",0.447275038599169,0.0170125526170036
"1643","chr5",69209729,69209730,"SERF1A",-0.235709602834635,0.267513516530532
"1644","chr18",61638158,61638159,"SERPINB8",-0.334022953743739,0.162216483410296
"1645","chr1",210426155,210426156,"SERTAD4",-0.351586203001711,0.128482602484277
"1646","chr11",95020561,95020562,"SESN3",0.540744624713672,0.00434173919618684
"1647","chr4",154712449,154712450,"SFRP2",0.317381196346563,0.150071930663739
"1648","chr12",132061048,132061049,"SFSWAP",0.390130405790199,0.0401315663386055
"1649","chr2",73297889,73297890,"SFXN5",0.532992415225371,0.0187866482319688
"1650","chr3",15373854,15373855,"SH3BP5",0.360822689575238,0.0907465715349348
"1651","chr1",249097800,249097801,"SH3BP5L",-0.370782212950034,0.0308690436745215
"1652","chr22",51112507,51112508,"SHANK3",0.27902223986814,0.197291182269014
"1653","chr7",155707139,155707140,"SHH",0.278859171677014,0.177057375334732
"1654","chr22",42306670,42306671,"SHISA8",0.289981632692574,0.159693199872074
"1655","chr16",12994301,12994302,"SHISA9",-0.279351673712632,0.232953112208163
"1656","chr22",44727218,44727219,"SHISAL1",0.357861490344936,0.0859869978489536
"1657","chr3",157823067,157823068,"SHOX2",0.376439523871387,0.112162721642472
"1658","chr10",118764606,118764607,"SHTN1",0.455400775102214,0.0221613557394614
"1659","chr6",100903400,100903401,"SIM1",0.327312902370691,0.171343954483622
"1660","chr1",232765091,232765092,"SIPA1L2",-0.556042993685904,0.00885925113672234
"1661","chr14",61116114,61116115,"SIX1",-0.342036190871198,0.119216929653566
"1662","chr2",45179473,45179474,"SIX3",-0.359815508482231,0.10001156675561
"1663","chr14",61189842,61189843,"SIX4",0.374602608289075,0.103674598802089
"1664","chr15",68115730,68115731,"SKOR1",0.225650263341407,0.352956124711714
"1665","chr8",134072278,134072279,"SLA",-0.544576249267442,0.0159160732979458
"1666","chr5",1099575,1099576,"SLC12A7",-0.351259982830186,0.0526704898824618
"1667","chr3",124931040,124931041,"SLC12A8",0.227916340949028,0.307667707382887
"1668","chr20",45216795,45216796,"SLC13A3",-0.319455782158054,0.169766511897003
"1669","chr17",6946527,6946528,"SLC16A11",0.279142768403012,0.197089614753493
"1670","chr22",19156948,19156949,"SLC25A1",0.401300121677429,0.0467842519954186
"1671","chr14",37641361,37641362,"SLC25A21-AS1",0.324037466047871,0.163385372507192
"1672","chr3",140661481,140661482,"SLC25A36",0.340141301370183,0.0961790042988349
"1673","chr1",43395539,43395540,"SLC2A1-DT",0.250852313218675,0.260147075193279
"1674","chr1",211751522,211751523,"SLC30A1",0.533461805378189,0.0186628664633406
"1675","chr2",27487335,27487336,"SLC30A3",0.57448724372473,0.00266920723219504
"1676","chr6",137244440,137244441,"SLC35D3",-0.61661162340364,0.00492634644876884
"1677","chr2",26987406,26987407,"SLC35F6",0.392175438408998,0.0525045540955539
"1678","chr2",190445813,190445814,"SLC40A1",0.357401686171234,0.0864199621537462
"1679","chr1",205782870,205782871,"SLC41A1",0.389507157494401,0.0731581284130001
"1680","chr9",108007427,108007428,"SLC44A1",0.496253130818035,0.0260471071514366
"1681","chr1",76080789,76080790,"SLC44A5",0.250437750733528,0.273542133884713
"1682","chr17",19634495,19634496,"SLC47A2",-0.248536319716712,0.277321772353672
"1683","chr20",3218971,3218972,"SLC4A11",0.292494571060863,0.198212102014629
"1684","chr1",155108142,155108143,"SLC50A1",0.22546373643384,0.278527488899342
"1685","chr3",195947392,195947393,"SLC51A",-0.393072400598003,0.0864393840756757
"1686","chr16",32857419,32857420,"SLC6A10P",-0.336931794561433,0.135295225700577
"1687","chr12",313823,313824,"SLC6A12",0.374429303407093,0.0944740904966206
"1688","chr5",1204924,1204925,"SLC6A19",-0.410653599384068,0.072090209356453
"1689","chr19",33717648,33717649,"SLC7A10",0.557097694258995,0.00707444630352269
"1690","chr3",170303221,170303222,"SLC7A14",-0.210543454037419,0.359625212230611
"1691","chr16",29633025,29633026,"SLC7A5P1",0.615101365801917,0.00389556051955025
"1692","chr16",21532809,21532810,"SLC7A5P2",0.456368732231013,0.0167237243031069
"1693","chr5",521831,521832,"SLC9A3",-0.333186845374893,0.163335242415502
"1694","chr16",67282740,67282741,"SLC9A5",-0.388150477201229,0.100553821812827
"1695","chr3",164915022,164915023,"SLITRK3",-0.242827524046907,0.316488404332336
"1696","chr16",30206010,30206011,"SLX1B-SULT1A4",-0.365944673886734,0.0786388908618784
"1697","chr18",45457425,45457426,"SMAD2",0.259192576781823,0.269809596992605
"1698","chr18",48556342,48556343,"SMAD4",-0.387468314148179,0.101205140469907
"1699","chr9",2015951,2015952,"SMARCA2",0.387979598708598,0.100716688416483
"1700","chr7",150942426,150942427,"SMARCD3",0.423138515187014,0.0559755268311779
"1701","chr3",160117694,160117695,"SMC4",-0.298617614000328,0.200935875559985
"1702","chr11",93276050,93276051,"SMCO4",0.388492912624867,0.100228015760957
"1703","chr16",21513238,21513239,"SMG1P3",-0.522167224432847,0.0181899000924403
"1704","chr19",44259562,44259563,"SMG9",0.481730139743382,0.0367556653391059
"1705","chr4",25916017,25916018,"SMIM20",0.499858015047542,0.0178441589934012
"1706","chr19",3489725,3489726,"SMIM24",0.460389994351209,0.0410816087411695
"1707","chr6",169012112,169012113,"SMOC2",-0.519189892609628,0.00932657930866005
"1708","chr22",31481207,31481208,"SMTN",0.289458969294842,0.151491159681371
"1709","chr1",246670533,246670534,"SMYD3",0.383741847787314,0.0948597907494989
"1710","chr19",7985995,7985996,"SNAPC2",0.387808945698931,0.100879530508262
"1711","chr19",50603127,50603128,"SNAR-A3",-0.208653018997658,0.112758971014846
"1712","chr5",9546714,9546715,"SNHG18",0.404153060981991,0.0771711639370044
"1713","chr1",159825004,159825005,"SNHG28",0.499628276129361,0.0152054564140907
"1714","chr6",86388957,86388958,"SNHG5",0.387380817437135,0.0748774059591584
"1715","chr20",16710508,16710509,"SNRPB2",0.621389690496206,0.00345005523508204
"1716","chr2",905878,905879,"SNTG2",-0.302062446277642,0.048993959536977
"1717","chr7",26416558,26416559,"SNX10",0.309654276802824,0.197013327843378
"1718","chr7",17980011,17980012,"SNX13",0.419339907245061,0.0463896641616255
"1719","chr8",82754394,82754395,"SNX16",0.392308745117758,0.0871070551910849
"1720","chr15",75940867,75940868,"SNX33",0.30783081361736,0.126050446006569
"1721","chr3",125238902,125238903,"SNX4",0.426443515827033,0.0538853206687121
"1722","chr7",2353653,2353654,"SNX8",0.36642517655812,0.122825892977987
"1723","chr17",76357147,76357148,"SOCS3",0.280576735594437,0.230824380413256
"1724","chr18",68237124,68237125,"SOCS6",-0.411457048876708,0.0511010453552017
"1725","chr4",7194313,7194314,"SORCS2",0.625436036647147,0.00418550814451172
"1726","chr4",77817905,77817906,"SOWAHB",0.414410519861419,0.0440753046832288
"1727","chr13",112716025,112716026,"SOX1",-0.496737244834201,0.0219805937565436
"1728","chr2",5833084,5833085,"SOX11",-0.259440159149209,0.256088420865393
"1729","chr3",137483182,137483183,"SOX14",0.438442665160168,0.0363727628974637
"1730","chr3",181430604,181430605,"SOX2",-0.378462707692523,0.0824212918490582
"1731","chr11",16411289,16411290,"SOX6",-0.309507082519784,0.0363393658642272
"1732","chr16",1075378,1075379,"SOX8",-0.209808969658339,0.110734628180928
"1733","chr2",174828394,174828395,"SP3",0.376457520213707,0.112144177450994
"1734","chr2",171572791,171572792,"SP5",0.32578293788046,0.173473003017833
"1735","chr20",48532138,48532139,"SPATA2",0.440407478016804,0.0354480142885706
"1736","chr1",48937451,48937452,"SPATA6",0.201652585705518,0.407746822156235
"1737","chr19",49125408,49125409,"SPHK2",-0.343257008669189,0.0796150881870379
"1738","chr19",50922931,50922932,"SPIB",0.354975914466301,0.104996968264681
"1739","chr16",89895416,89895417,"SPIRE2",0.257433276970779,0.214112288790147
"1740","chr17",4401832,4401833,"SPNS2",0.409684440524663,0.0815180514751729
"1741","chrY",59017050,59017051,"SPRY3",-0.285816335592914,0.0819418525252945
"1742","chr1",9353788,9353789,"SPSB1",-0.378819919911895,0.0995360481307768
"1743","chr3",140770193,140770194,"SPSB4",0.564087345406792,0.00957925660917944
"1744","chr2",54785807,54785808,"SPTBN1",0.520853742378328,0.018535961836927
"1745","chr11",66495393,66495394,"SPTBN2",0.498583649428804,0.0181845142624007
"1746","chr3",161089393,161089394,"SPTSSB",0.300966322753315,0.184927543928226
"1747","chr17",36762723,36762724,"SRCIN1",0.482314976854937,0.0230082510651817
"1748","chr1",121110039,121110040,"SRGAP2D",-0.492952226360914,0.031993718458371
"1749","chr7",105046010,105046011,"SRPK2",-0.399260316315937,0.00253067117549055
"1750","chr20",642894,642895,"SRXN1",-0.286739725788876,0.220307203340787
"1751","chr14",38663826,38663827,"SSTR1",0.515873882545324,0.00588137973664737
"1752","chr16",1128643,1128644,"SSTR5-AS1",0.505096298730528,0.0231119748504559
"1753","chr11",130029377,130029378,"ST14",0.241744873623076,0.318717974418243
"1754","chr8",134475410,134475411,"ST3GAL1",-0.527859985880613,0.0167492262197253
"1755","chr8",74658613,74658614,"STAU2",0.454557100887761,0.0172174375913358
"1756","chr5",172756321,172756322,"STC2",0.322839561802192,0.177619241942282
"1757","chr2",119982103,119982104,"STEAP3",0.205748710543133,0.266819429909699
"1758","chr5",138897469,138897470,"STING1",0.303235926677307,0.206944471380658
"1759","chr8",99837802,99837803,"STK3",0.489229891785905,0.0178267397357628
"1760","chr20",2082370,2082371,"STK35",0.532403438328631,0.0189428864924487
"1761","chr20",43595488,43595489,"STK4",-0.387808945698931,0.100879530508262
"1762","chr8",80524870,80524871,"STMN2",0.396450299141724,0.0835312608507835
"1763","chr9",124132860,124132861,"STOM",-0.388669339194909,0.100060455413563
"1764","chr7",129091069,129091070,"STRIP2",-0.36169043589249,0.0218338935233262
"1765","chr1",226736954,226736955,"STUM",0.375185383995139,0.0589390631551662
"1766","chr20",57226208,57226209,"STX16",0.474461145600783,0.0256777611957454
"1767","chr14",25519484,25519485,"STXBP6",0.411526036520055,0.0510582647236306
