,Blood,Brain,Lung,Skin
339074,0.0,0.0,0.0,1.0
338444,0.0,0.0,0.0,1.0
345050,0.0,0.0,0.0,1.0
1278045,0.0,1.0,0.0,0.0
1279386,0.0,1.0,0.0,0.0
149475,0.0,1.0,0.0,0.0
2365297,0.0,1.0,0.0,0.0
337456,0.0,0.0,0.0,1.0
2881460,1.0,0.0,0.0,0.0
263528,0.0,0.0,1.0,0.0
3040529,1.0,0.0,0.0,0.0
502024,1.0,0.0,0.0,0.0
675246,1.0,0.0,0.0,0.0
13505436,0.0,0.0,1.0,0.0
338470,0.0,0.0,0.0,1.0
338515,0.0,0.0,0.0,1.0
1270996,0.0,1.0,0.0,0.0
1267762,0.0,1.0,0.0,0.0
463127,1.0,0.0,0.0,0.0
2370495,1.0,0.0,0.0,0.0
1262728,1.0,0.0,0.0,0.0
785992,1.0,0.0,0.0,0.0
1276707,0.0,1.0,0.0,0.0
336705,0.0,0.0,0.0,1.0
2641906,1.0,0.0,0.0,0.0
342364,0.0,0.0,0.0,1.0
2535271,1.0,0.0,0.0,0.0
2966432,1.0,0.0,0.0,0.0
1272902,0.0,1.0,0.0,0.0
340038,0.0,0.0,0.0,1.0
1285739,0.0,1.0,0.0,0.0
1197532,1.0,0.0,0.0,0.0
328464,1.0,0.0,0.0,0.0
338408,0.0,0.0,0.0,1.0
249962,1.0,0.0,0.0,0.0
339130,0.0,0.0,0.0,1.0
342821,0.0,0.0,0.0,1.0
148158,1.0,0.0,0.0,0.0
2115732,1.0,0.0,0.0,0.0
342618,0.0,0.0,0.0,1.0
137351,1.0,0.0,0.0,0.0
2483513,1.0,0.0,0.0,0.0
668246,1.0,0.0,0.0,0.0
1291684,0.0,1.0,0.0,0.0
3124222,1.0,0.0,0.0,0.0
1283046,0.0,1.0,0.0,0.0
344595,0.0,0.0,0.0,1.0
337445,0.0,0.0,0.0,1.0
1776596,0.0,1.0,0.0,0.0
1287071,0.0,1.0,0.0,0.0
337096,0.0,0.0,0.0,1.0
2184292,1.0,0.0,0.0,0.0
1281358,0.0,1.0,0.0,0.0
341251,0.0,0.0,0.0,1.0
338129,0.0,0.0,0.0,1.0
2098662,1.0,0.0,0.0,0.0
2512825,1.0,0.0,0.0,0.0
802612,1.0,0.0,0.0,0.0
339389,0.0,0.0,0.0,1.0
223006,1.0,0.0,0.0,0.0
1330834,1.0,0.0,0.0,0.0
339822,0.0,0.0,0.0,1.0
641779,1.0,0.0,0.0,0.0
335982,0.0,0.0,0.0,1.0
2343232,1.0,0.0,0.0,0.0
1285435,0.0,1.0,0.0,0.0
241206,1.0,0.0,0.0,0.0
321402,1.0,0.0,0.0,0.0
1278099,0.0,1.0,0.0,0.0
2259291,1.0,0.0,0.0,0.0
374799,1.0,0.0,0.0,0.0
3013332,1.0,0.0,0.0,0.0
1282116,0.0,1.0,0.0,0.0
2715260,1.0,0.0,0.0,0.0
340920,0.0,0.0,0.0,1.0
2581439,1.0,0.0,0.0,0.0
2196349,1.0,0.0,0.0,0.0
341062,0.0,0.0,0.0,1.0
340916,0.0,0.0,0.0,1.0
337438,0.0,0.0,0.0,1.0
1269439,0.0,1.0,0.0,0.0
344863,0.0,0.0,0.0,1.0
339858,0.0,0.0,0.0,1.0
3012840,1.0,0.0,0.0,0.0
481060,1.0,0.0,0.0,0.0
277802,0.0,1.0,0.0,0.0
1275917,0.0,1.0,0.0,0.0
2243148,1.0,0.0,0.0,0.0
340586,0.0,0.0,0.0,1.0
341413,0.0,0.0,0.0,1.0
682556,1.0,0.0,0.0,0.0
205961,1.0,0.0,0.0,0.0
337603,0.0,0.0,0.0,1.0
344517,0.0,0.0,0.0,1.0
2287297,1.0,0.0,0.0,0.0
67201,1.0,0.0,0.0,0.0
951623,0.0,1.0,0.0,0.0
593944,1.0,0.0,0.0,0.0
338233,0.0,0.0,0.0,1.0
112226,1.0,0.0,0.0,0.0
1231841,1.0,0.0,0.0,0.0
2704331,1.0,0.0,0.0,0.0
3018942,1.0,0.0,0.0,0.0
920404,0.0,1.0,0.0,0.0
262668,1.0,0.0,0.0,0.0
344778,0.0,0.0,0.0,1.0
2692116,1.0,0.0,0.0,0.0
13505433,0.0,0.0,1.0,0.0
377906,1.0,0.0,0.0,0.0
2631389,1.0,0.0,0.0,0.0
1269629,0.0,1.0,0.0,0.0
167872,1.0,0.0,0.0,0.0
339806,0.0,0.0,0.0,1.0
1274378,0.0,1.0,0.0,0.0
351055,1.0,0.0,0.0,0.0
1275140,0.0,1.0,0.0,0.0
341270,0.0,0.0,0.0,1.0
1019567,1.0,0.0,0.0,0.0
339087,0.0,0.0,0.0,1.0
2237576,1.0,0.0,0.0,0.0
1280610,0.0,1.0,0.0,0.0
2870256,1.0,0.0,0.0,0.0
4344867,0.0,0.0,1.0,0.0
2710832,1.0,0.0,0.0,0.0
1276989,0.0,1.0,0.0,0.0
339211,0.0,0.0,0.0,1.0
951617,0.0,1.0,0.0,0.0
1277229,0.0,1.0,0.0,0.0
2155129,1.0,0.0,0.0,0.0
2149970,1.0,0.0,0.0,0.0
1280364,0.0,1.0,0.0,0.0
1287219,0.0,1.0,0.0,0.0
2096177,1.0,0.0,0.0,0.0
378863,1.0,0.0,0.0,0.0
344985,0.0,0.0,0.0,1.0
338047,0.0,0.0,0.0,1.0
2106178,1.0,0.0,0.0,0.0
1273214,0.0,1.0,0.0,0.0
2357455,1.0,0.0,0.0,0.0
1270005,0.0,1.0,0.0,0.0
1267897,0.0,1.0,0.0,0.0
1267831,0.0,1.0,0.0,0.0
342405,0.0,0.0,0.0,1.0
1280529,0.0,1.0,0.0,0.0
1298998,0.0,1.0,0.0,0.0
335992,0.0,0.0,0.0,1.0
1272416,0.0,1.0,0.0,0.0
338667,0.0,0.0,0.0,1.0
1274083,0.0,1.0,0.0,0.0
3286814,1.0,0.0,0.0,0.0
3341294,1.0,0.0,0.0,0.0
267739,0.0,0.0,1.0,0.0
336905,0.0,0.0,0.0,1.0
2618819,1.0,0.0,0.0,0.0
337688,0.0,0.0,0.0,1.0
199266,1.0,0.0,0.0,0.0
2121826,1.0,0.0,0.0,0.0
2774998,1.0,0.0,0.0,0.0
341030,0.0,0.0,0.0,1.0
338933,0.0,0.0,0.0,1.0
1285583,0.0,1.0,0.0,0.0
393159,1.0,0.0,0.0,0.0
3288793,1.0,0.0,0.0,0.0
2470400,1.0,0.0,0.0,0.0
336412,0.0,0.0,0.0,1.0
340536,0.0,0.0,0.0,1.0
344982,0.0,0.0,0.0,1.0
2916313,1.0,0.0,0.0,0.0
338863,0.0,0.0,0.0,1.0
344977,0.0,0.0,0.0,1.0
336873,0.0,0.0,0.0,1.0
1280158,0.0,1.0,0.0,0.0
3132736,1.0,0.0,0.0,0.0
1279116,0.0,1.0,0.0,0.0
156450,1.0,0.0,0.0,0.0
337878,0.0,0.0,0.0,1.0
263502,0.0,0.0,1.0,0.0
1276714,0.0,1.0,0.0,0.0
335940,0.0,0.0,0.0,1.0
2978168,1.0,0.0,0.0,0.0
338171,0.0,0.0,0.0,1.0
1006026,0.0,1.0,0.0,0.0
1267339,0.0,1.0,0.0,0.0
341059,0.0,0.0,0.0,1.0
336486,0.0,0.0,0.0,1.0
1287068,0.0,1.0,0.0,0.0
2893192,1.0,0.0,0.0,0.0
339579,0.0,0.0,0.0,1.0
2140705,1.0,0.0,0.0,0.0
339306,0.0,0.0,0.0,1.0
2230022,1.0,0.0,0.0,0.0
337858,0.0,0.0,0.0,1.0
353731,1.0,0.0,0.0,0.0
1274954,0.0,1.0,0.0,0.0
2213851,1.0,0.0,0.0,0.0
3154971,1.0,0.0,0.0,0.0
118598,0.0,0.0,0.0,1.0
1270104,0.0,1.0,0.0,0.0
345209,0.0,0.0,0.0,1.0
343272,0.0,0.0,0.0,1.0
341482,0.0,0.0,0.0,1.0
1273059,0.0,1.0,0.0,0.0
603186,1.0,1.0,0.0,0.0
692928,1.0,0.0,0.0,0.0
688750,1.0,0.0,0.0,0.0
339593,0.0,0.0,0.0,1.0
3379933,1.0,0.0,0.0,0.0
1269889,0.0,1.0,0.0,0.0
1280385,0.0,1.0,0.0,0.0
1277937,0.0,1.0,0.0,0.0
1284051,0.0,1.0,0.0,0.0
337848,0.0,0.0,0.0,1.0
339329,0.0,0.0,0.0,1.0
1159184,1.0,0.0,0.0,0.0
337863,0.0,0.0,0.0,1.0
2664797,1.0,0.0,0.0,0.0
344585,0.0,0.0,0.0,1.0
341027,0.0,0.0,0.0,1.0
1272791,0.0,1.0,0.0,0.0
863883,0.0,1.0,0.0,0.0
337694,0.0,0.0,0.0,1.0
388171,0.0,0.0,1.0,0.0
335976,0.0,0.0,0.0,1.0
2955394,1.0,0.0,0.0,0.0
338415,0.0,0.0,0.0,1.0
338136,0.0,0.0,0.0,1.0
2202496,1.0,0.0,0.0,0.0
344813,0.0,0.0,0.0,1.0
2936006,1.0,0.0,0.0,0.0
2407745,1.0,0.0,0.0,0.0
336634,0.0,0.0,0.0,1.0
1272176,0.0,1.0,0.0,0.0
2127610,1.0,0.0,0.0,0.0
2491825,1.0,0.0,0.0,0.0
2154130,1.0,0.0,0.0,0.0
336278,0.0,0.0,0.0,1.0
1290874,0.0,1.0,0.0,0.0
773849,1.0,0.0,0.0,0.0
302079,1.0,0.0,0.0,0.0
1300164,0.0,1.0,0.0,0.0
1275989,0.0,1.0,0.0,0.0
1274855,0.0,1.0,0.0,0.0
1286669,0.0,1.0,0.0,0.0
1268511,0.0,1.0,0.0,0.0
231508,0.0,1.0,0.0,0.0
159794,1.0,0.0,0.0,0.0
393158,1.0,0.0,0.0,0.0
3188050,1.0,0.0,0.0,0.0
1281253,0.0,1.0,0.0,0.0
337731,0.0,0.0,0.0,1.0
339648,0.0,0.0,0.0,1.0
341330,0.0,0.0,0.0,1.0
1269584,0.0,1.0,0.0,0.0
338556,0.0,0.0,0.0,1.0
337939,0.0,0.0,0.0,1.0
3364090,1.0,0.0,0.0,0.0
338499,0.0,0.0,0.0,1.0
661141,1.0,0.0,0.0,0.0
338612,0.0,0.0,0.0,1.0
339978,0.0,0.0,0.0,1.0
685653,1.0,0.0,0.0,0.0
312862,1.0,0.0,0.0,0.0
2443021,1.0,0.0,0.0,0.0
1739702,1.0,0.0,0.0,0.0
1280805,0.0,1.0,0.0,0.0
1285801,0.0,1.0,0.0,0.0
1284286,0.0,1.0,0.0,0.0
1267862,0.0,1.0,0.0,0.0
2985724,1.0,0.0,0.0,0.0
339312,0.0,0.0,0.0,1.0
644142,1.0,0.0,0.0,0.0
3123626,1.0,0.0,0.0,0.0
338854,0.0,0.0,0.0,1.0
336681,0.0,0.0,0.0,1.0
1273283,0.0,1.0,0.0,0.0
1288487,0.0,1.0,0.0,0.0
339818,0.0,0.0,0.0,1.0
3317635,1.0,0.0,0.0,0.0
1285645,0.0,1.0,0.0,0.0
337511,0.0,0.0,0.0,1.0
1284958,0.0,1.0,0.0,0.0
334852,1.0,0.0,0.0,0.0
566018,1.0,0.0,0.0,0.0
1277956,0.0,1.0,0.0,0.0
424283,1.0,0.0,0.0,0.0
344908,0.0,0.0,0.0,1.0
344846,0.0,0.0,0.0,1.0
496832,1.0,0.0,0.0,0.0
1276837,0.0,1.0,0.0,0.0
338278,0.0,0.0,0.0,1.0
335870,0.0,0.0,0.0,1.0
1269087,0.0,1.0,0.0,0.0
607523,1.0,0.0,0.0,0.0
342361,0.0,0.0,0.0,1.0
344358,0.0,0.0,0.0,1.0
1281643,0.0,1.0,0.0,0.0
336850,0.0,0.0,0.0,1.0
555865,1.0,0.0,0.0,0.0
1270035,0.0,1.0,0.0,0.0
1272392,0.0,1.0,0.0,0.0
336886,0.0,0.0,0.0,1.0
337578,0.0,0.0,0.0,1.0
336580,0.0,0.0,0.0,1.0
318968,1.0,0.0,0.0,0.0
337429,0.0,0.0,0.0,1.0
339563,0.0,0.0,0.0,1.0
340247,0.0,0.0,0.0,1.0
339418,0.0,0.0,0.0,1.0
337821,0.0,0.0,0.0,1.0
1280739,0.0,1.0,0.0,0.0
3341823,1.0,0.0,0.0,0.0
2332820,1.0,0.0,0.0,0.0
339644,0.0,0.0,0.0,1.0
1280572,0.0,1.0,0.0,0.0
2923997,1.0,0.0,0.0,0.0
337723,0.0,0.0,0.0,1.0
863840,1.0,0.0,0.0,0.0
342947,0.0,0.0,0.0,1.0
344625,0.0,0.0,0.0,1.0
2078478,1.0,0.0,0.0,0.0
632986,1.0,0.0,0.0,0.0
339470,0.0,0.0,0.0,1.0
1289715,0.0,1.0,0.0,0.0
337866,0.0,0.0,0.0,1.0
1285149,0.0,1.0,0.0,0.0
344453,0.0,0.0,0.0,1.0
663850,1.0,0.0,0.0,0.0
1276840,0.0,1.0,0.0,0.0
338720,0.0,0.0,0.0,1.0
339350,0.0,0.0,0.0,1.0
339120,0.0,0.0,0.0,1.0
54473,1.0,0.0,0.0,0.0
951621,0.0,1.0,0.0,0.0
634506,1.0,0.0,0.0,0.0
1272944,0.0,1.0,0.0,0.0
1275993,0.0,1.0,0.0,0.0
656845,1.0,0.0,0.0,0.0
538215,1.0,0.0,0.0,0.0
3211140,1.0,0.0,0.0,0.0
685678,1.0,0.0,0.0,0.0
328824,1.0,0.0,0.0,0.0
2851774,1.0,0.0,0.0,0.0
2249554,1.0,0.0,0.0,0.0
1657004,1.0,0.0,0.0,0.0
149464,0.0,1.0,0.0,0.0
1286756,0.0,1.0,0.0,0.0
3119134,1.0,0.0,0.0,0.0
339044,0.0,0.0,0.0,1.0
335956,0.0,0.0,0.0,1.0
1277763,0.0,1.0,0.0,0.0
2190368,1.0,0.0,0.0,0.0
468657,1.0,0.0,0.0,0.0
1285275,0.0,1.0,0.0,0.0
1282058,0.0,1.0,0.0,0.0
1273362,0.0,1.0,0.0,0.0
1285209,0.0,1.0,0.0,0.0
3038424,1.0,0.0,0.0,0.0
1282085,0.0,1.0,0.0,0.0
2828192,1.0,0.0,0.0,0.0
1276709,0.0,1.0,0.0,0.0
337416,0.0,0.0,0.0,1.0
336791,0.0,0.0,0.0,1.0
565490,1.0,0.0,0.0,0.0
319236,1.0,0.0,0.0,0.0
58885,1.0,0.0,0.0,0.0
2122190,1.0,0.0,0.0,0.0
3348827,1.0,0.0,0.0,0.0
14521302,0.0,0.0,1.0,0.0
58896,1.0,0.0,0.0,0.0
2154129,1.0,0.0,0.0,0.0
1275062,0.0,1.0,0.0,0.0
1276016,0.0,1.0,0.0,0.0
338367,0.0,0.0,0.0,1.0
2892184,1.0,0.0,0.0,0.0
645715,1.0,0.0,0.0,0.0
336724,0.0,0.0,0.0,1.0
337851,0.0,0.0,0.0,1.0
656629,1.0,0.0,0.0,0.0
368277,1.0,0.0,0.0,0.0
2425168,1.0,0.0,0.0,0.0
2110242,1.0,0.0,0.0,0.0
14524228,0.0,0.0,1.0,0.0
2983872,1.0,0.0,0.0,0.0
784756,1.0,0.0,0.0,0.0
2142610,1.0,0.0,0.0,0.0
341498,0.0,0.0,0.0,1.0
1278213,0.0,1.0,0.0,0.0
76184,0.0,0.0,0.0,1.0
338768,0.0,0.0,0.0,1.0
341490,0.0,0.0,0.0,1.0
339161,0.0,0.0,0.0,1.0
3407298,1.0,0.0,0.0,0.0
1275762,0.0,1.0,0.0,0.0
1269666,0.0,1.0,0.0,0.0
1280535,0.0,1.0,0.0,0.0
591357,1.0,0.0,0.0,0.0
282769,1.0,0.0,0.0,0.0
1298810,0.0,1.0,0.0,0.0
337410,0.0,0.0,0.0,1.0
1285399,0.0,1.0,0.0,0.0
1269739,0.0,1.0,0.0,0.0
3106367,1.0,0.0,0.0,0.0
343218,0.0,0.0,0.0,1.0
2489452,1.0,0.0,0.0,0.0
3169938,1.0,0.0,0.0,0.0
338096,0.0,0.0,0.0,1.0
744106,1.0,0.0,0.0,0.0
3169937,1.0,0.0,0.0,0.0
337051,0.0,0.0,0.0,1.0
1720077,1.0,0.0,0.0,0.0
345091,1.0,0.0,0.0,0.0
319346,1.0,0.0,0.0,0.0
352504,1.0,0.0,0.0,0.0
1270081,0.0,1.0,0.0,0.0
1280456,0.0,1.0,0.0,0.0
248795,0.0,1.0,0.0,0.0
338668,0.0,0.0,0.0,1.0
1299862,0.0,1.0,0.0,0.0
77183,1.0,0.0,0.0,0.0
1269658,0.0,1.0,0.0,0.0
336911,0.0,0.0,0.0,1.0
2363791,0.0,1.0,0.0,0.0
2578161,1.0,0.0,0.0,0.0
2164537,1.0,0.0,0.0,0.0
1273481,0.0,1.0,0.0,0.0
537174,1.0,0.0,0.0,0.0
1564690,1.0,0.0,0.0,0.0
336527,0.0,0.0,0.0,1.0
2855429,1.0,0.0,0.0,0.0
481061,1.0,0.0,0.0,0.0
1279197,0.0,1.0,0.0,0.0
185262,1.0,0.0,0.0,0.0
1289577,0.0,1.0,0.0,0.0
211122,1.0,0.0,0.0,0.0
1295473,1.0,0.0,0.0,0.0
2194413,1.0,0.0,0.0,0.0
10035,1.0,0.0,0.0,0.0
2137841,1.0,0.0,0.0,0.0
1276580,0.0,1.0,0.0,0.0
656509,1.0,0.0,0.0,0.0
3451969,1.0,0.0,0.0,0.0
338477,0.0,0.0,0.0,1.0
1274857,0.0,1.0,0.0,0.0
2142839,1.0,0.0,0.0,0.0
131254,1.0,0.0,0.0,0.0
165250,1.0,0.0,0.0,0.0
1286049,1.0,0.0,0.0,0.0
290092,1.0,0.0,0.0,0.0
3303277,1.0,0.0,0.0,0.0
319061,1.0,0.0,0.0,0.0
448721,1.0,0.0,0.0,0.0
342460,0.0,0.0,0.0,1.0
81710,0.0,1.0,0.0,0.0
339053,0.0,0.0,0.0,1.0
342746,0.0,0.0,0.0,1.0
449296,1.0,0.0,0.0,0.0
2601515,1.0,0.0,0.0,0.0
3315932,1.0,0.0,0.0,0.0
336808,0.0,0.0,0.0,1.0
339655,0.0,0.0,0.0,1.0
2297819,1.0,0.0,0.0,0.0
427595,1.0,0.0,0.0,0.0
1269651,0.0,1.0,0.0,0.0
2254427,1.0,0.0,0.0,0.0
14531285,0.0,0.0,1.0,0.0
2661489,1.0,0.0,0.0,0.0
3453184,1.0,0.0,0.0,0.0
3254787,1.0,0.0,0.0,0.0
541564,1.0,0.0,0.0,0.0
336826,0.0,0.0,0.0,1.0
952280,1.0,0.0,0.0,0.0
393664,1.0,0.0,0.0,0.0
14522707,0.0,0.0,1.0,0.0
2509187,1.0,0.0,0.0,0.0
1277310,0.0,1.0,0.0,0.0
162402,1.0,0.0,0.0,0.0
2187472,1.0,0.0,0.0,0.0
1300161,0.0,1.0,0.0,0.0
338090,0.0,0.0,0.0,1.0
1285168,0.0,1.0,0.0,0.0
338676,0.0,0.0,0.0,1.0
344495,0.0,0.0,0.0,1.0
337373,0.0,0.0,0.0,1.0
339205,0.0,0.0,0.0,1.0
340893,0.0,0.0,0.0,1.0
2108217,1.0,0.0,0.0,0.0
12112341,0.0,0.0,1.0,0.0
1280309,0.0,1.0,0.0,0.0
2231445,1.0,0.0,0.0,0.0
337552,0.0,0.0,0.0,1.0
3253564,1.0,0.0,0.0,0.0
1284436,0.0,1.0,0.0,0.0
342492,0.0,0.0,0.0,1.0
3012536,1.0,0.0,0.0,0.0
2173290,1.0,0.0,0.0,0.0
320483,1.0,0.0,0.0,0.0
1299740,0.0,1.0,0.0,0.0
352138,1.0,0.0,0.0,0.0
1276015,0.0,1.0,0.0,0.0
339083,0.0,0.0,0.0,1.0
1277907,0.0,1.0,0.0,0.0
2914057,1.0,0.0,0.0,0.0
3406566,1.0,0.0,0.0,0.0
2239662,1.0,0.0,0.0,0.0
108623,1.0,0.0,0.0,0.0
2425169,1.0,0.0,0.0,0.0
1267779,0.0,1.0,0.0,0.0
2883339,1.0,0.0,0.0,0.0
341464,0.0,0.0,0.0,1.0
393145,1.0,0.0,0.0,0.0
1298962,0.0,1.0,0.0,0.0
344579,0.0,0.0,0.0,1.0
1997045,1.0,0.0,0.0,0.0
337488,0.0,0.0,0.0,1.0
1280576,0.0,1.0,0.0,0.0
1299980,0.0,1.0,0.0,0.0
339164,0.0,0.0,0.0,1.0
770580,1.0,0.0,0.0,0.0
14770359,0.0,0.0,1.0,0.0
1621584,1.0,0.0,0.0,0.0
1276411,0.0,1.0,0.0,0.0
35106,1.0,0.0,0.0,0.0
486251,1.0,0.0,0.0,0.0
665540,1.0,0.0,0.0,0.0
2972727,1.0,0.0,0.0,0.0
3211142,1.0,0.0,0.0,0.0
337638,0.0,0.0,0.0,1.0
338468,0.0,0.0,0.0,1.0
1019566,1.0,0.0,0.0,0.0
335902,0.0,0.0,0.0,1.0
474917,1.0,0.0,0.0,0.0
2154084,1.0,0.0,0.0,0.0
337754,0.0,0.0,0.0,1.0
2391238,1.0,0.0,0.0,0.0
1268537,0.0,1.0,0.0,0.0
1278303,0.0,1.0,0.0,0.0
13505432,0.0,0.0,1.0,0.0
344330,0.0,0.0,0.0,1.0
3144262,1.0,0.0,0.0,0.0
338486,0.0,0.0,0.0,1.0
338520,0.0,0.0,0.0,1.0
3424648,1.0,0.0,0.0,0.0
632368,1.0,0.0,0.0,0.0
2110646,1.0,0.0,0.0,0.0
9858,1.0,0.0,0.0,0.0
1282297,0.0,1.0,0.0,0.0
2248229,1.0,0.0,0.0,0.0
339427,0.0,0.0,0.0,1.0
996021,1.0,0.0,0.0,0.0
2255802,1.0,0.0,0.0,0.0
345202,0.0,0.0,0.0,1.0
342307,0.0,0.0,0.0,1.0
319442,1.0,0.0,0.0,0.0
1269388,0.0,1.0,0.0,0.0
3133548,1.0,0.0,0.0,0.0
1278887,0.0,1.0,0.0,0.0
2184346,1.0,0.0,0.0,0.0
449205,1.0,0.0,0.0,0.0
342520,0.0,0.0,0.0,1.0
336788,0.0,0.0,0.0,1.0
1269960,0.0,1.0,0.0,0.0
1284674,0.0,1.0,0.0,0.0
1273654,0.0,1.0,0.0,0.0
338559,0.0,0.0,0.0,1.0
336502,0.0,0.0,0.0,1.0
656276,1.0,0.0,0.0,0.0
337671,0.0,0.0,0.0,1.0
2640953,1.0,0.0,0.0,0.0
84354,1.0,0.0,0.0,0.0
2600369,1.0,0.0,0.0,0.0
338791,0.0,0.0,0.0,1.0
341371,0.0,0.0,0.0,1.0
340197,0.0,0.0,0.0,1.0
329885,1.0,0.0,0.0,0.0
343225,0.0,0.0,0.0,1.0
1275740,0.0,1.0,0.0,0.0
129402,1.0,0.0,0.0,0.0
340499,0.0,0.0,0.0,1.0
1267832,0.0,1.0,0.0,0.0
344986,0.0,0.0,0.0,1.0
340746,1.0,0.0,0.0,0.0
341478,0.0,0.0,0.0,1.0
320406,1.0,0.0,0.0,0.0
1269337,0.0,1.0,0.0,0.0
2223474,1.0,0.0,0.0,0.0
638056,1.0,0.0,0.0,0.0
624418,1.0,0.0,0.0,0.0
7929710,0.0,0.0,1.0,0.0
2151990,1.0,0.0,0.0,0.0
450405,1.0,0.0,0.0,0.0
337597,0.0,0.0,0.0,1.0
341535,0.0,0.0,0.0,1.0
161390,1.0,0.0,0.0,0.0
393015,1.0,0.0,0.0,0.0
2099815,1.0,0.0,0.0,0.0
336843,0.0,0.0,0.0,1.0
2958529,1.0,0.0,0.0,0.0
449203,1.0,0.0,0.0,0.0
341507,0.0,0.0,0.0,1.0
1273505,0.0,1.0,0.0,0.0
2700807,1.0,0.0,0.0,0.0
2656242,1.0,0.0,0.0,0.0
2541951,1.0,0.0,0.0,0.0
69509,1.0,0.0,0.0,0.0
340628,0.0,0.0,0.0,1.0
2735805,1.0,0.0,0.0,0.0
2712032,1.0,0.0,0.0,0.0
1268050,0.0,1.0,0.0,0.0
1274875,0.0,1.0,0.0,0.0
1273421,0.0,1.0,0.0,0.0
344592,0.0,0.0,0.0,1.0
2840419,1.0,0.0,0.0,0.0
14532489,0.0,0.0,1.0,0.0
1280218,0.0,1.0,0.0,0.0
318876,1.0,0.0,0.0,0.0
2945225,1.0,0.0,0.0,0.0
3184051,1.0,0.0,0.0,0.0
1278517,0.0,1.0,0.0,0.0
337594,0.0,0.0,0.0,1.0
579447,1.0,0.0,0.0,0.0
767311,0.0,1.0,0.0,0.0
1285203,0.0,1.0,0.0,0.0
984287,1.0,0.0,0.0,0.0
339665,0.0,0.0,0.0,1.0
2416245,1.0,0.0,0.0,0.0
259605,0.0,0.0,1.0,0.0
72917,1.0,0.0,0.0,0.0
3098922,1.0,0.0,0.0,0.0
1273016,0.0,1.0,0.0,0.0
337526,0.0,0.0,0.0,1.0
343246,0.0,0.0,0.0,1.0
393472,1.0,0.0,0.0,0.0
693339,1.0,0.0,0.0,0.0
644305,1.0,0.0,0.0,0.0
1285572,0.0,1.0,0.0,0.0
2928342,1.0,0.0,0.0,0.0
8568785,0.0,0.0,1.0,0.0
500329,1.0,0.0,0.0,0.0
2393596,1.0,0.0,0.0,0.0
11284222,0.0,0.0,1.0,0.0
603185,1.0,0.0,0.0,0.0
388292,1.0,0.0,0.0,0.0
249563,0.0,1.0,0.0,0.0
3308826,1.0,0.0,0.0,0.0
336787,0.0,0.0,0.0,1.0
476723,1.0,0.0,0.0,0.0
336831,0.0,0.0,0.0,1.0
3013577,1.0,0.0,0.0,0.0
3278356,1.0,0.0,0.0,0.0
51010,1.0,0.0,0.0,0.0
1285182,0.0,1.0,0.0,0.0
2875475,1.0,0.0,0.0,0.0
1285800,0.0,1.0,0.0,0.0
336603,0.0,0.0,0.0,1.0
361838,1.0,0.0,0.0,0.0
3413510,1.0,0.0,0.0,0.0
1272414,0.0,1.0,0.0,0.0
2947447,1.0,0.0,0.0,0.0
340648,0.0,0.0,0.0,1.0
58898,1.0,0.0,0.0,0.0
338306,0.0,0.0,0.0,1.0
435238,1.0,0.0,0.0,0.0
335947,0.0,0.0,0.0,1.0
338774,0.0,0.0,0.0,1.0
282771,1.0,0.0,0.0,0.0
320485,1.0,0.0,0.0,0.0
1273825,0.0,1.0,0.0,0.0
3087215,1.0,0.0,0.0,0.0
445402,1.0,0.0,0.0,0.0
336495,0.0,0.0,0.0,1.0
1284964,0.0,1.0,0.0,0.0
1650747,0.0,1.0,0.0,0.0
267707,1.0,0.0,0.0,0.0
1170657,1.0,0.0,0.0,0.0
339743,0.0,0.0,0.0,1.0
686640,1.0,0.0,0.0,0.0
338140,0.0,0.0,0.0,1.0
1272339,0.0,1.0,0.0,0.0
2100405,1.0,0.0,0.0,0.0
1268438,0.0,1.0,0.0,0.0
215535,1.0,0.0,0.0,0.0
338097,0.0,0.0,0.0,1.0
467585,1.0,0.0,0.0,0.0
337981,0.0,0.0,0.0,1.0
1179234,1.0,0.0,0.0,0.0
2811535,1.0,0.0,0.0,0.0
2128893,1.0,0.0,0.0,0.0
2184990,1.0,0.0,0.0,0.0
229974,0.0,1.0,0.0,0.0
1284654,0.0,1.0,0.0,0.0
1299835,0.0,1.0,0.0,0.0
335980,0.0,0.0,0.0,1.0
344930,0.0,0.0,0.0,1.0
2228330,1.0,0.0,0.0,0.0
338784,0.0,0.0,0.0,1.0
49618,1.0,0.0,0.0,0.0
1277976,0.0,1.0,0.0,0.0
1279222,0.0,1.0,0.0,0.0
343989,0.0,0.0,0.0,1.0
3386362,1.0,0.0,0.0,0.0
1267889,0.0,1.0,0.0,0.0
339406,0.0,0.0,0.0,1.0
341252,0.0,0.0,0.0,1.0
3206611,1.0,0.0,0.0,0.0
338366,0.0,0.0,0.0,1.0
2122193,1.0,0.0,0.0,0.0
404741,1.0,0.0,0.0,0.0
3119133,1.0,0.0,0.0,0.0
2196569,1.0,0.0,0.0,0.0
1285638,0.0,1.0,0.0,0.0
340195,0.0,0.0,0.0,1.0
2168326,1.0,0.0,0.0,0.0
1277912,0.0,1.0,0.0,0.0
1275739,0.0,1.0,0.0,0.0
1299796,0.0,1.0,0.0,0.0
1276034,0.0,1.0,0.0,0.0
561233,1.0,0.0,0.0,0.0
