"","Chr","Start","End","SYMBOL","Spearman.Correlation","Spearman.P.value"
"1373","chr11",18518141,18518142,"TSG101",0.206883680618913,0.00379988795709988
"1374","chr2",122914062,122914063,"TSN",0.344952745485939,8.40947333833198e-07
"1375","chr11",862475,862476,"TSPAN4",0.326400582041461,3.40574524782855e-06
"1376","chr4",99458373,99458374,"TSPAN5",0.31898409314452,5.80939829105045e-06
"1377","chrX",99891422,99891423,"TSPAN6",0.229513611246754,0.00128558428453376
"1378","chr12",71890987,71890988,"TSPAN8",0.323540276531379,4.19162753377146e-06
"1379","chr11",113185089,113185090,"TTC12",-0.483730428972659,9.00123909874986e-13
"1380","chr14",91278940,91278941,"TTC7B",0.225331996271589,0.00158335538968377
"1381","chr22",43654123,43654124,"TTLL12",0.286685528144388,5.06388262427579e-05
"1382","chrY",10013211,10013212,"TTTY23",-0.275338081047957,0.000102075137016598
"1383","chr7",2643340,2643341,"TTYH3",0.374114815729231,7.71972204318303e-08
"1384","chr3",117533351,117533352,"TUSC7",0.254532543576927,0.00034164429010102
"1385","chr12",93847800,93847801,"UBE2N",0.214906583934582,0.00261938140172317
"1386","chr16",4909785,4909786,"UBN1",0.30704041065929,1.33315344325559e-05
"1387","chr20",3081680,3081681,"UBOX5-AS1",0.243196006222438,0.0006334257442153
"1388","chrX",56590139,56590140,"UBQLN2",0.21643435573557,0.00243656141821843
"1389","chr8",59231131,59231132,"UBXN2B",0.254274051507757,0.00034659749274517
"1390","chr4",41258941,41258942,"UCHL1",-0.237447975924296,0.000856984442497337
"1391","chr4",115391492,115391493,"UGT8",0.306846392580678,1.35086639497633e-05
"1392","chr6",150285788,150285789,"ULBP1",-0.333039268303333,2.08629346064519e-06
"1393","chr15",30396057,30396058,"ULK4P3",-0.301129183898134,1.98479277330384e-05
"1394","chr16",20360298,20360299,"UMOD",0.279137325525758,8.09939244891514e-05
"1395","chr21",43512313,43512314,"UMODL1",0.33317859740297,2.06469017109822e-06
"1396","chr5",176289644,176289645,"UNC5A",0.356565346119252,3.34278711388372e-07
"1397","chr8",35727250,35727251,"UNC5D",0.273467835653039,0.000114246127129329
"1398","chr19",18942974,18942975,"UPF1",-0.260683798655165,0.000241489867796485
"1399","chrX",74494468,74494469,"UPRT",0.201812471159605,0.00477473926415829
"1400","chr19",29802430,29802431,"UQCRFS1",0.333077670846546,2.08031765406587e-06
"1401","chr3",179408645,179408646,"USP13",0.266143942053926,0.000176216893033526
"1402","chr1",161130995,161130996,"USP21",0.242780344564759,0.000647580087269225
"1403","chr19",57615451,57615452,"USP29",-0.329539059786973,2.70529217539775e-06
"1404","chr17",76818967,76818968,"USP36",0.249133935817045,0.00046003707922026
"1405","chr7",6159752,6159753,"USP42",0.340567252065521,1.1801571202746e-06
"1406","chr10",135040988,135040989,"UTF1",0.272686910472688,0.000119719441686589
"1407","chrX",129087115,129087116,"UTP14A",0.22008354534533,0.00204584138360735
"1408","chr17",80333330,80333331,"UTS2R",0.222983214927827,0.00177703166788708
"1409","chr11",75598275,75598276,"UVRAG",0.360909632355104,2.34458473138616e-07
"1410","chr19",6801230,6801231,"VAV1",0.31883561685008,5.87099484869405e-06
"1411","chr9",136826871,136826872,"VAV2",0.265633528014116,0.000181536944830975
"1412","chr10",135048848,135048849,"VENTX",-0.229447510896569,0.00128986217248424
"1413","chr7",100807512,100807513,"VGF",-0.225726341151667,0.001552796700711
"1414","chr3",11793647,11793648,"VGLL4",0.301671042028634,1.91437717182049e-05
"1415","chr2",219288899,219288900,"VIL1",0.302448920120426,1.81740628124906e-05
"1416","chr7",158905340,158905341,"VIPR2",0.275902891992547,9.86453140534746e-05
"1417","chr19",30020246,30020247,"VSTM2B",-0.273921559371877,0.000111174557682127
"1418","chr1",117823882,117823883,"VTCN1",0.304068646522931,1.63018658464751e-05
"1419","chr2",98792508,98792509,"VWA3B",0.304724259956903,1.55971964870214e-05
"1420","chr1",20693561,20693562,"VWA5B1",-0.413565771430658,2.05268082253633e-09
"1421","chr12",6178606,6178607,"VWF",0.323792240589254,4.11600931861068e-06
"1422","chr10",88333861,88333862,"WAPL",0.257444868416798,0.000290199070459523
"1423","chr4",85887053,85887054,"WDFY3",-0.218401509659576,0.00221824291549122
"1424","chr10",122739198,122739199,"WDR11",-0.280949551108583,7.24458878785074e-05
"1425","chr6",170097618,170097619,"WDR27",0.21122548118608,0.00311204474285965
"1426","chr21",44282131,44282132,"WDR4",0.299025922091897,2.28198331061079e-05
"1427","chr16",74991274,74991275,"WDR59",0.241777005171375,0.000682957315706918
"1428","chr17",1633180,1633181,"WDR81",0.339618936251402,1.26902333485131e-06
"1429","chr19",12780269,12780270,"WDR83OS",-0.270139156738118,0.000139329734495791
"1430","chr4",6273444,6273445,"WFS1",0.386236944466585,2.66310129492419e-08
"1431","chr7",29845979,29845980,"WIPF3",-0.280128615630314,7.62075202306429e-05
"1432","chr19",15538966,15538967,"WIZ",0.208055202113723,0.0036019322979851
"1433","chr1",228210433,228210434,"WNT3A",0.330344994083102,2.5489185982342e-06
"1434","chr17",44952529,44952530,"WNT9B",0.205869777999473,0.00397907078522408
"1435","chr17",25666159,25666160,"WSB1",0.252929048198268,0.000373463397795134
"1436","chr11",32355250,32355251,"WT1",-0.227232415059718,0.00144098152461145
"1437","chr16",78647500,78647501,"WWOX",0.220144876420343,0.00203979218770049
"1438","chr10",111051617,111051618,"XPNPEP1",0.344841984037912,8.48229682081044e-07
"1439","chr21",47721745,47721746,"YBEY",0.309683306366343,1.11273407569843e-05
"1440","chr4",48491941,48491942,"ZAR1",-0.202102869976922,0.00471336917675152
"1441","chr1",16271505,16271506,"ZBTB17",0.243685630625777,0.000617119264173961
"1442","chr3",141160614,141160615,"ZBTB38",0.285967465290669,5.29832874678452e-05
"1443","chr1",22642219,22642220,"ZBTB40",0.283282584644264,6.26846247596291e-05
"1444","chr3",42706078,42706079,"ZBTB47",0.271942763291921,0.000125162381826902
"1445","chr16",88633949,88633950,"ZC3H18",0.26348275045923,0.000205642908067175
"1446","chr18",60278429,60278430,"ZCCHC2",0.203761130323977,0.00437630656699205
"1447","chr5",785168,785169,"ZDHHC11",-0.483024578725592,9.81827063924259e-13
"1448","chr16",73034040,73034041,"ZFHX3",0.373933795119107,7.8408337835618e-08
"1449","chr14",69269139,69269140,"ZFP36L1",0.263384906046431,0.000206807482725633
"1450","chr2",43295364,43295365,"ZFP36L2",0.233348757309253,0.00105852040896586
"1451","chr9",115824825,115824826,"ZFP37",0.210023018905507,0.00329027689666728
"1452","chr19",36908633,36908634,"ZFP82",0.352036412310387,4.81145308083407e-07
"1453","chrX",152661666,152661667,"ZFP92",0.345698092113774,7.93473415875619e-07
"1454","chr11",63531203,63531204,"ZFTA",0.214657157251923,0.00265038333830654
"1455","chr4",2334376,2334377,"ZFYVE28",0.207438564141551,0.00370493638295388
"1456","chr3",147142102,147142103,"ZIC1",-0.359305050563393,2.67441569408708e-07
"1457","chrX",136826560,136826561,"ZIC3",0.357215291519038,3.17108476424981e-07
"1458","chr7",99124081,99124082,"ZKSCAN5",0.244722562502104,0.00058385686227359
"1459","chrX",70474105,70474106,"ZMYM3",0.226667435826609,0.00148203429795016
"1460","chr20",45891128,45891129,"ZMYND8",0.340304429085983,1.20417238850015e-06
"1461","chr19",12306071,12306072,"ZNF136",-0.257570467784497,0.000288151391959875
"1462","chr19",45003541,45003542,"ZNF180",0.372486600457899,8.87692440600516e-08
"1463","chr14",21560028,21560029,"ZNF219",0.2304001796339,0.0012294494203573
"1464","chr19",54057750,54057751,"ZNF331",0.218545783882045,0.00220295344289877
"1465","chr1",33720973,33720974,"ZNF362",0.319401966680002,5.63931718184257e-06
"1466","chrX",47342296,47342297,"ZNF41",0.232078073310842,0.00112931403468556
"1467","chr10",31190300,31190301,"ZNF438",0.244134591220464,0.000602508526766203
"1468","chrX",134477906,134477907,"ZNF449",0.216175026774274,0.0024667534923709
"1469","chr19",52801742,52801743,"ZNF480",0.274361696198415,0.000108268964979089
"1470","chr10",77165138,77165139,"ZNF503-AS2",-0.265787178364118,0.000179919889209992
"1471","chr19",32532494,32532495,"ZNF507",-0.309683581835227,1.11271301429609e-05
"1472","chr20",62598929,62598930,"ZNF512B",0.355175041049313,3.74046234145895e-07
"1473","chr19",31034608,31034609,"ZNF536",0.225957816832285,0.00153511106883059
"1474","chr4",53172,53173,"ZNF595",0.248677718299435,0.00047161135683615
"1475","chr5",124229157,124229158,"ZNF608",0.294613043509076,3.047421464332e-05
"1476","chr19",53228615,53228616,"ZNF611",0.325564942305122,3.61951458714097e-06
"1477","chr16",30832296,30832297,"ZNF629",0.297016462773218,2.60477165337455e-05
"1478","chr19",56988708,56988709,"ZNF667",-0.246532891697951,0.000529726118195828
"1479","chr1",227709858,227709859,"ZNF678",0.315276487462112,7.54718238739422e-06
"1480","chr3",75826947,75826948,"ZNF717",0.331229020188885,2.387302729111e-06
"1481","chr4",54573,54574,"ZNF718",0.273092322126114,0.000116848108188613
"1482","chr7",62475763,62475764,"ZNF733P",0.329959140252975,2.62267922308137e-06
"1483","chr22",20760797,20760798,"ZNF74",0.297945412315182,2.45053489902452e-05
"1484","chr19",12074518,12074519,"ZNF763",0.347833292495353,6.7123671790457e-07
"1485","chr20",57702360,57702361,"ZNF831",0.386671859612964,2.56125726768685e-08
"1486","chr19",37784408,37784409,"ZNF875",-0.218182718232736,0.00224161351959901
"1487","chrX",57936138,57936139,"ZXDA",0.324661821760766,3.86487462488046e-06
"1488","chr10",50745833,50745834,NA,0.362525030113295,2.0521101921968e-07
